user_id;cluster_behavior;cluster_name;total_bets;freq_bets;perc_sports;perc_casino;avg_deposit;avg_withdraw;active_days
U056;1;High Roller Cassino;1372,028675672288;23;0,6543188228313247;0,3456811771686753;1018,6419744865008;237,32095986549515;20
U057;1;High Roller Cassino;1917,6523758464705;19;0,990983411194819;0,0090165888051809;1040,6400328828431;236,445764308618;11
U058;1;High Roller Cassino;3118,395457172091;29;0,775849740117835;0,2241502598821649;452,82144053704985;336,7328651215476;25
U059;3;Recente ou Inativo;3040,3718858960447;22;0,4762758545350559;0,5237241454649442;346,5923087283882;139,88561336620995;25
U060;1;High Roller Cassino;638,7683614476197;22;0,6771596911067782;0,3228403088932218;330,93749311739884;174,80610375831245;28
U061;3;Recente ou Inativo;1770,6921204076723;26;0,527800447640936;0,4721995523590639;706,5243058511066;561,470936218995;16
U062;0;Fanático por Futebol;2200,4975555424094;38;0,6023640554084184;0,3976359445915816;1087,07277799988;125,77843006190024;27
U063;3;Recente ou Inativo;3366,908313047652;23;0,5023166843554489;0,4976833156445511;596,162279965859;440,1527009003306;18
U064;3;Recente ou Inativo;3032,645462276399;26;0,5506994382343826;0,4493005617656174;55,86061508349665;249,8225818237012;29
U065;1;High Roller Cassino;2358,589446001963;26;0,6636280059222526;0,3363719940777474;428,92584834905296;201,41753172918035;8
U066;3;Recente ou Inativo;321,157622859001;24;0,3019923901254148;0,6980076098745852;416,58629116647904;1330,4403669537785;30
U067;3;Recente ou Inativo;2449,006791677191;21;0,2952363519030065;0,7047636480969934;946,109892177618;78,77643986565927;8
U068;3;Recente ou Inativo;2618,458541677835;15;0,1834372338506366;0,8165627661493633;980,204238970084;1121,0393057373124;22
U069;2;Casual Mix;10946,996683174306;26;0,119918668648887;0,880081331351113;746,5394243019141;695,3384582890792;7
U070;3;Recente ou Inativo;2145,6896589459498;26;0,2348151923338561;0,7651848076661438;1224,9877239180298;182,92204386502925;5
U071;0;Fanático por Futebol;3130,589283695996;24;0,6478387520412388;0,3521612479587612;1286,4664629562708;711,381496443979;21
U072;3;Recente ou Inativo;5430,319138321448;25;0,3321637453524347;0,6678362546475652;449,91508935935406;1,556114427678524;11
U073;1;High Roller Cassino;4257,109044708541;27;0,7540843392693288;0,2459156607306711;324,5893047126224;164,69582560505728;20
U074;2;Casual Mix;6319,206870917219;27;0,6104141246257685;0,3895858753742315;628,2493363231406;127,84176544343735;9
U075;3;Recente ou Inativo;649,3683291115296;23;0,0094487359685838;0,990551264031416;745,4587968354226;490,4680550829484;23
U076;1;High Roller Cassino;1030,5928412404885;25;0,7964926752665069;0,2035073247334931;431,7551280950034;630,6297499075629;11
U077;0;Fanático por Futebol;1555,9005666633404;33;0,843239593677513;0,156760406322487;3852,0948132250246;483,7092229848934;18
U078;3;Recente ou Inativo;538,9757922783821;25;0,3018411975495439;0,698158802450456;1644,5563771890072;391,8376105469937;6
U079;1;High Roller Cassino;2635,1359404122213;18;0,7260574628684975;0,2739425371315025;399,40391010187176;749,3740146043297;7
U080;3;Recente ou Inativo;1108,7665658557755;35;0,3430505287772403;0,6569494712227597;268,0328916599437;666,9437040442449;21
U081;2;Casual Mix;6862,813120023136;25;0,6293011130245006;0,3706988869754993;373,07701353816446;178,1906801387113;20
U082;3;Recente ou Inativo;1269,301320667934;26;0,2206504779135102;0,7793495220864897;1301,7446279303597;200,36520439496516;12
U083;3;Recente ou Inativo;1926,7548268044595;22;0,0620680642396269;0,937931935760373;1322,7967852438796;636,6533061048187;22
U084;0;Fanático por Futebol;4429,443239556379;29;0,4851548431161093;0,5148451568838907;1657,5996653260102;333,6955882480935;19
U085;1;High Roller Cassino;793,7070854512402;25;0,5628813161175491;0,4371186838824509;316,26419807262965;355,2510724671492;11
U086;3;Recente ou Inativo;500,37474736498666;26;0,4806960919156188;0,5193039080843812;943,5067678983644;398,5204945728031;13
U087;3;Recente ou Inativo;2874,8576156664185;30;0,2447908325332321;0,7552091674667678;342,2677366378417;33,682490128634186;10
U088;0;Fanático por Futebol;3037,78572862463;20;0,4800302813606588;0,5199697186393412;1891,074884762865;169,61356590095536;22
U089;2;Casual Mix;4340,181959735746;31;0,6807884257742202;0,3192115742257798;325,880897135973;526,7929143026518;22
U090;1;High Roller Cassino;3653,0658300416217;24;0,5865320909632389;0,4134679090367611;214,4503580312982;168,06649816801612;29
U091;1;High Roller Cassino;3120,335505855434;28;0,654750309179764;0,345249690820236;254,28298230244576;278,4585880911604;30
U092;3;Recente ou Inativo;1400,8221254313396;28;0,3989654398637301;0,6010345601362699;661,5957410915593;523,9406976437583;28
U093;1;High Roller Cassino;2977,267367455416;22;0,951515374414848;0,0484846255851521;1076,6055085823375;782,6932999039658;18
U094;3;Recente ou Inativo;3111,5613902410537;30;0,2471479990335658;0,7528520009664341;1029,5971343432602;857,13374771919;18
U095;1;High Roller Cassino;1356,1264392127764;28;0,7462680891260156;0,2537319108739844;264,41382437808414;895,20994860811;18
U096;2;Casual Mix;8133,11327966764;22;0,9545673278879884;0,0454326721120115;491,8921892773879;304,5380371173622;29
U097;1;High Roller Cassino;3534,410356152164;29;0,7442724278246686;0,2557275721753314;441,7264881421887;275,25400719818253;8
U098;1;High Roller Cassino;1047,6926182055947;29;0,5392427318805509;0,460757268119449;230,7994086706311;92,21448214993214;8
U099;2;Casual Mix;4354,916857803392;27;0,4415108860011062;0,5584891139988938;433,256257921752;1069,806242457369;19
U100;0;Fanático por Futebol;4868,092710605849;31;0,9108262953138768;0,0891737046861231;1611,928241244418;264,0664550584883;19
U101;3;Recente ou Inativo;3387,567523142124;17;0,173107522421498;0,8268924775785019;201,9412964431171;1050,8476616231687;22
U102;3;Recente ou Inativo;2054,2797572083955;16;0,3089627218861069;0,6910372781138931;781,8982616098159;450,6170698475579;18
U103;0;Fanático por Futebol;1306,0280190693147;24;0,4807326703524835;0,5192673296475164;1636,084227364531;811,4886254521257;30
U104;0;Fanático por Futebol;2353,6457945281472;23;0,9712961272535994;0,0287038727464006;1581,8548013513923;324,3829626098319;5
U105;0;Fanático por Futebol;3220,538918583453;25;0,7139302908122688;0,2860697091877312;1947,729475271956;568,3228834713681;14
U106;3;Recente ou Inativo;2525,2626745374737;16;0,3095862724469264;0,6904137275530736;837,0430243938088;833,2394471772751;24
U107;2;Casual Mix;6503,290825481423;30;0,5069076883845289;0,493092311615471;925,4157230042812;211,8952338901545;14
U108;3;Recente ou Inativo;3917,869253770584;14;0,4157030567711116;0,5842969432288884;439,883484482459;898,8980980147962;14
U109;3;Recente ou Inativo;1180,3800815668978;23;0,3870633023299394;0,6129366976700605;197,63026489848244;108,869096213484;28
U110;1;High Roller Cassino;946,7814822438356;21;0,8936668675670337;0,1063331324329662;595,3907570982511;1304,694872354294;6
U111;3;Recente ou Inativo;3555,5266725259376;24;0,1884770612209483;0,8115229387790517;1408,3737575384528;399,9325530604421;12
U112;1;High Roller Cassino;2091,753788954026;22;1,0;0,0;54,58084761182176;172,5603588180663;5
U113;1;High Roller Cassino;4153,21821928404;21;0,8484689070553868;0,1515310929446132;456,31444083283617;684,4107419047266;5
U114;1;High Roller Cassino;3532,9584428797384;23;0,9272585011811094;0,0727414988188905;988,4835288735773;468,9470201226293;8
U115;3;Recente ou Inativo;2361,6028191393907;25;0,4611181463924225;0,5388818536075775;668,2934673007397;36,82645847583108;11
U116;0;Fanático por Futebol;1192,5910215900851;26;0,5550177842762671;0,4449822157237328;1524,9016917592237;237,4513791157384;13
U117;3;Recente ou Inativo;564,299587029783;16;0,1700544556425864;0,8299455443574135;1313,767158531731;115,47255763532868;20
U118;3;Recente ou Inativo;2937,9311125466843;21;0,442601277879959;0,5573987221200409;173,53943000198967;128,1522899963975;9
U119;1;High Roller Cassino;780,3773004285483;30;0,7480964542929452;0,2519035457070547;710,3625753675282;122,84898199926786;6
U120;1;High Roller Cassino;1149,3061941085457;26;0,9888189185344188;0,0111810814655811;356,90751008704865;546,2088277086006;27
U121;3;Recente ou Inativo;2809,659419979972;19;0,2678529549592645;0,7321470450407355;352,9728257417899;727,0856627612445;15
U122;3;Recente ou Inativo;2614,423313278938;21;0,4903482189044202;0,5096517810955798;187,6886616370757;155,77880470855183;22
U123;3;Recente ou Inativo;875,5829347102231;22;0,5546102339302433;0,4453897660697566;798,5606566940796;1535,4641512739297;29
U124;3;Recente ou Inativo;5238,48984528533;27;0,1812632393422544;0,8187367606577456;1545,7426315716043;403,7686416299972;29
U125;2;Casual Mix;5146,287645672613;29;0,77740477252752;0,2225952274724799;850,0993814757633;688,4898104173017;23
U126;3;Recente ou Inativo;3635,871312563797;13;0,3828029004772172;0,6171970995227827;175,81713315056035;290,40374761814184;17
U127;3;Recente ou Inativo;3632,7666811469703;28;0,5413828946468928;0,4586171053531072;640,4127195280773;14,312561202816983;28
U128;3;Recente ou Inativo;3635,9021836960974;31;0,4644151884264367;0,5355848115735633;961,6692724423322;501,86273523093615;15
U129;2;Casual Mix;4839,839920285595;21;0,3631984482840977;0,6368015517159022;604,9790328697067;1203,5440313941235;24
U130;1;High Roller Cassino;3985,463041242373;22;0,5978865043558336;0,4021134956441664;839,3315146638804;183,140185661232;23
U131;1;High Roller Cassino;1282,1967161213045;23;0,5353171264295933;0,4646828735704067;382,1595864031575;91,5323055523818;21
U132;3;Recente ou Inativo;2068,8727210564803;31;0,4884426353164003;0,5115573646835997;552,2035913439456;715,4993760242407;9
U133;2;Casual Mix;10194,79829733673;24;0,3814615134958972;0,6185384865041028;525,8779504067867;465,8497678019788;17
U134;0;Fanático por Futebol;347,2264786069053;17;0,6958574012348866;0,3041425987651134;1733,4505730920782;901,79607453807;24
U135;1;High Roller Cassino;1692,944564204186;25;1,0;0,0;269,73299561996583;352,85551154709765;5
U136;2;Casual Mix;5257,2188340424445;27;0,6419661698517382;0,3580338301482618;65,49495115384293;621,9330011083235;14
U137;0;Fanático por Futebol;1354,900239353755;28;0,8988354644733387;0,1011645355266612;1661,920690277516;230,4881487683149;12
U138;3;Recente ou Inativo;4060,4689325238346;36;0,1829334224539612;0,8170665775460388;728,2847685914586;101,02070681580102;28
U139;1;High Roller Cassino;2589,291957595283;22;0,6473284317881308;0,3526715682118692;219,66023858818428;623,3489505104537;12
U140;3;Recente ou Inativo;1438,5673755444634;29;0,27078950430868;0,7292104956913199;1237,6846022735608;724,8852951545895;23
U141;3;Recente ou Inativo;271,51682568173794;14;0,1569225217404296;0,8430774782595705;1002,9576064753146;187,79783279095687;10
U142;0;Fanático por Futebol;2878,728779903202;37;0,3781885777622891;0,6218114222377109;1918,3966650923053;1123,1427400912708;16
U143;1;High Roller Cassino;1257,9139822242664;24;0,9575698003240718;0,0424301996759282;771,1510798386698;1146,7507375094008;11
U144;0;Fanático por Futebol;2284,331062912211;20;0,8850047486008936;0,1149952513991063;2821,9831407859;123,76469747901211;20
U145;1;High Roller Cassino;3610,951454888664;23;0,6729014166163199;0,3270985833836801;609,1229515716118;130,70414214512337;13
U146;3;Recente ou Inativo;4579,218447520617;29;0,1401898320330207;0,8598101679669792;1004,2662982276383;138,05035203725004;25
U147;3;Recente ou Inativo;1688,4485336610358;20;0,541115804583619;0,458884195416381;1105,6499168968542;310,5789677250867;29
U148;1;High Roller Cassino;1436,2524229862515;25;0,6905100026705207;0,3094899973294793;470,9078426756108;241,8456197579676;26
U149;1;High Roller Cassino;766,9591168924451;20;0,6526608688735793;0,3473391311264207;458,8661875143095;74,59326346878048;14
U150;3;Recente ou Inativo;4731,943608594625;27;0,0468619249557762;0,9531380750442238;1121,219376122517;142,73360256510622;14
U151;2;Casual Mix;9272,588963262911;19;0,3329046455940384;0,6670953544059616;201,40301822459065;14,980527264262513;14
U152;2;Casual Mix;5079,714574799501;29;0,580776670755385;0,419223329244615;354,8477367326261;21,363230590073183;24
U153;2;Casual Mix;5843,401578964051;27;0,760887272855157;0,239112727144843;596,2192957338009;56,00773140599177;20
U154;3;Recente ou Inativo;1364,7511432834735;28;0,0;1,0;1879,5101054096808;1473,6306507246954;5
U155;2;Casual Mix;3461,7024975835097;32;0,5513628073560425;0,4486371926439575;1121,7443529832651;1344,0146882645802;21
U156;2;Casual Mix;4320,104248441166;23;0,6429146309636857;0,3570853690363142;707,0151067176142;653,2650724944623;30
U157;1;High Roller Cassino;994,707896146982;18;0,8548835965548639;0,1451164034451361;435,77527674753753;189,8987447159844;25
U158;0;Fanático por Futebol;7180,728219398943;21;0,807857275271231;0,192142724728769;2375,0437739064755;54,64401078866291;18
U159;1;High Roller Cassino;627,320150401475;22;0,7747713956426415;0,2252286043573584;637,208112538436;346,0299530023416;23
U160;2;Casual Mix;6458,485523843677;18;0,3600178479894197;0,6399821520105803;354,54817907474;513,7816615159392;25
U161;3;Recente ou Inativo;622,9231915453813;25;0,0275993588630076;0,9724006411369924;2669,389797074872;158,7428390192152;25
U162;3;Recente ou Inativo;1040,3064899171625;25;0,4820841728815797;0,5179158271184203;210,77980550988343;490,5573824008928;21
U163;0;Fanático por Futebol;3505,8757397045065;38;0,900489547562568;0,0995104524374319;1577,5689210505614;90,41486275099784;18
U164;1;High Roller Cassino;2637,621957407919;28;1,0;0,0;674,1871848595606;194,10377197279607;12
U165;1;High Roller Cassino;1825,6149497655167;29;0,8131647306893356;0,1868352693106644;1119,8845722271822;272,87583985692527;25
U166;2;Casual Mix;7000,715708084761;18;0,7288022468405203;0,2711977531594797;985,1595568871252;1373,7734823280389;25
U167;1;High Roller Cassino;787,4590321530868;29;0,7138918945157896;0,2861081054842104;1108,7811701922733;140,34524680849495;13
U168;0;Fanático por Futebol;2217,43830083949;18;0,4331643759717658;0,5668356240282342;2825,027695710438;511,6124716194922;12
U169;0;Fanático por Futebol;3821,092635748357;29;0,560981911933914;0,439018088066086;2551,3878700551745;116,67134491578368;17
U170;1;High Roller Cassino;3084,571365307548;23;1,0;0,0;371,2092241468483;98,00820683470904;21
U171;3;Recente ou Inativo;1477,634356802939;31;0,3172325982624371;0,6827674017375629;959,03819273152;157,9528894647059;23
U172;1;High Roller Cassino;1523,5658759481553;29;1,0;0,0;119,00551826961414;357,28875971292246;11
U173;2;Casual Mix;4532,549883388159;23;0,5033915536523824;0,4966084463476176;1192,2142016382852;1235,5483392682331;21
U174;1;High Roller Cassino;4678,036978298655;15;0,9976296327285236;0,0023703672714765;1386,832669927112;185,47545883849023;5
U175;3;Recente ou Inativo;3143,5482492432848;21;0,1779554971507385;0,8220445028492616;66,75764412735407;729,3453980677175;9
U176;1;High Roller Cassino;1213,7579057482849;29;0,7757712603493947;0,2242287396506053;655,3525270812631;1424,6080755221124;29
U177;3;Recente ou Inativo;1564,5508378675331;35;0,3789689592157134;0,6210310407842866;1118,4716979414666;439,96297308530336;10
U178;3;Recente ou Inativo;2459,742282695292;38;0,1754198424227437;0,8245801575772562;864,9469695851981;838,1121728680064;30
U179;1;High Roller Cassino;2734,155860877334;23;0,6655602127232837;0,3344397872767163;215,10649006982047;148,40497846571867;6
U180;1;High Roller Cassino;3716,154177717133;20;0,9028415365787904;0,0971584634212094;239,0332092939504;499,98974508569177;29
U181;3;Recente ou Inativo;2128,5408339647693;27;0,3465175684219511;0,653482431578049;597,6668411644018;613,4988317436363;20
U182;3;Recente ou Inativo;4463,268348753331;26;0,1502952118624796;0,8497047881375204;470,8544520810378;69,793675651913;26
U183;1;High Roller Cassino;4429,42174301177;30;0,5724465706995134;0,4275534293004865;508,1001434642946;132,07050290715364;9
U184;2;Casual Mix;5975,930524617786;23;0,5737694013668456;0,4262305986331544;186,260638298134;261,29082835068334;9
U185;1;High Roller Cassino;2540,8947438554364;21;0,7644958882663496;0,2355041117336503;683,0112037609656;162,94368119682196;16
U186;0;Fanático por Futebol;3181,7532630399587;33;0,8848783714093464;0,1151216285906535;1889,065668256043;292,2555425701185;7
U187;1;High Roller Cassino;2256,352809921148;24;0,5821754456182517;0,4178245543817482;224,38487199373444;56,47541880413311;20
U188;1;High Roller Cassino;1226,6920237754985;28;1,0;0,0;559,5421637783415;1321,6351386502292;10
U189;2;Casual Mix;9135,144329752697;19;0,6672704233605875;0,3327295766394125;1033,5594847742177;790,3542582143662;19
U190;2;Casual Mix;5480,12509201356;27;0,4960720481979301;0,5039279518020698;142,85409779568252;3191,0935924527585;19
U191;3;Recente ou Inativo;4367,7643926778255;25;0,1165297922691516;0,8834702077308484;688,2155119071128;81,78806246336407;20
U192;0;Fanático por Futebol;2476,3591390382853;25;0,5212021439051496;0,4787978560948503;1358,482578487429;516,9314422581257;24
U193;3;Recente ou Inativo;1133,9221563164408;16;0,4990839163766591;0,5009160836233408;273,9523698903862;164,65221365409946;17
U194;1;High Roller Cassino;4903,640864329805;30;0,8880914388844411;0,1119085611155589;739,3500278789602;97,28365259471413;16
U195;0;Fanático por Futebol;2225,900686054257;26;0,7387450872200562;0,2612549127799438;1292,46432939569;755,1762791902444;14
U196;0;Fanático por Futebol;3387,924476583472;13;0,2461892635102148;0,7538107364897852;2731,8345340923943;368,1272323568269;18
U197;1;High Roller Cassino;1559,5356780847096;24;0,6516763159233112;0,3483236840766888;711,2711979066875;243,98686088422667;6
U198;1;High Roller Cassino;3005,01262746748;31;0,8014593515187161;0,1985406484812839;361,8971374523978;451,6952724618517;7
U199;1;High Roller Cassino;1641,1980939303676;38;1,0;0,0;364,5880047910862;138,81270441398223;13
U200;1;High Roller Cassino;1694,279279650054;26;0,8662511902242178;0,1337488097757821;175,25291706344802;133,46815199510522;15
U201;0;Fanático por Futebol;2976,824067375265;24;0,8282539962934433;0,1717460037065566;1990,6446556491328;171,34082868978322;15
U202;1;High Roller Cassino;613,5982126408629;16;0,6180257983845491;0,3819742016154509;1239,3031541438609;878,5186803151475;29
U203;1;High Roller Cassino;644,9536179121809;29;0,7164936016270349;0,2835063983729651;238,9756272374687;823,1192579623715;26
U204;1;High Roller Cassino;1350,861656854382;25;0,9748514702118476;0,0251485297881524;343,8953093259147;76,79003874262395;14
U205;3;Recente ou Inativo;2109,0227318265884;21;0,200166780756105;0,7998332192438949;702,4404996468948;1279,1578749041764;30
U206;0;Fanático por Futebol;4555,789369329431;27;0,4951682018349132;0,5048317981650867;1351,5307967592269;339,88585397131664;18
U207;3;Recente ou Inativo;2202,894474502505;26;0,3682293753731278;0,6317706246268722;960,7430843694112;509,62255675896216;13
U208;1;High Roller Cassino;2464,3205613592627;25;0,7137459356178372;0,2862540643821628;895,4418047211697;165,24683834952117;24
U209;1;High Roller Cassino;1981,6418150721283;34;0,9690666526952364;0,0309333473047637;776,3157307205211;356,8794184077452;25
U210;3;Recente ou Inativo;3178,461794607977;27;0,4209077139836778;0,5790922860163221;251,71999363685083;96,53861791512084;14
U211;3;Recente ou Inativo;1215,869338090087;22;0,0;1,0;709,4202128291713;152,77012658349835;26
U212;3;Recente ou Inativo;2295,245901001624;29;0,4763337764926589;0,523666223507341;646,276775100167;705,6345359700132;13
U213;1;High Roller Cassino;3361,387188858867;24;0,8740421196052219;0,125957880394778;172,6632489494082;719,0601433771122;9
U214;0;Fanático por Futebol;2959,5462123489056;25;0,7612889708849638;0,2387110291150361;1957,9113884555936;529,9754260532404;12
U215;1;High Roller Cassino;2524,464449463874;18;0,7284558743431728;0,2715441256568272;406,2517020827604;228,42517826950015;15
U216;1;High Roller Cassino;2547,7647563194746;23;0,5160020094376561;0,4839979905623439;177,67120626719347;75,02274354658768;5
U217;3;Recente ou Inativo;3593,6854902176588;29;0,216290779134064;0,783709220865936;465,8490455000766;962,8404090829588;25
U218;2;Casual Mix;9417,298795318422;23;0,7545882964873402;0,2454117035126598;542,2849222643763;762,5029048836385;14
U219;3;Recente ou Inativo;1289,0052500282532;33;0,3497154569896125;0,6502845430103874;631,3507404573319;28,339379548997048;5
U220;2;Casual Mix;9590,028490177585;26;1,0;0,0;535,0684875971483;729,1369271762687;30
U221;1;High Roller Cassino;1238,684416993929;30;0,7711521625063548;0,2288478374936452;659,3246071389659;243,83898053534867;26
U222;3;Recente ou Inativo;230,2702429184716;26;0,4258055092338146;0,5741944907661853;746,9410788454057;630,5689678577091;11
U223;3;Recente ou Inativo;1613,8350141797378;27;0,4165844257834115;0,5834155742165885;718,4711668886176;57,56645893733124;18
U224;1;High Roller Cassino;3221,9238912530263;17;0,5721167380159234;0,4278832619840765;890,6715271844355;175,0064889418804;9
U225;2;Casual Mix;8177,395223970307;20;0,528149423393475;0,4718505766065249;929,4001019767356;381,5326676178816;21
U226;1;High Roller Cassino;1132,596252528223;31;0,9350501326589862;0,0649498673410138;946,2054953079296;1322,039599297991;26
U227;0;Fanático por Futebol;3578,712143404177;36;0,6559248509232138;0,3440751490767861;1118,382420040575;382,43543174425537;30
U228;3;Recente ou Inativo;715,8599169749087;24;0,3805104783274415;0,6194895216725584;369,2430747262485;850,8680431989158;25
U229;2;Casual Mix;7988,084532450313;25;1,0;0,0;380,9665080832478;430,7226617763622;10
U230;2;Casual Mix;5550,119716515828;22;0,6147924994560667;0,3852075005439332;1355,7637641758713;417,0940154878578;20
